Identifier,Polymer EntityData,,,
Entry ID,Asym ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
,"B",32749,95
,"C",26916,90
,,23807,70
,,26983,50
,,22853,30
"4U61","A",13665,100
,"B",7834,95
,"C",9266,90
,"D",8455,70
,"E",741,50
,"F",685,30
,"G"
,"H"
,"I"
,"J"
"4U60","A",13665,100
,"B",7834,95
,"C",9266,90
,"D",8455,70
,"E",741,50
,,685,30
"4U3X","A",30892,100
,"C",25272,95
,,23686,90
,,4,70
,,2,50
,,2,30
,"B",2,100
,"D",3,95
,,4,90
,,7,70
,,4,50
,,7,30
"4TS9","A",102490,100
,"B",1278,95
,"C",1299,90
,,1269,70
,,598,50
,,423,30
"4TS8","A",399,100
,,450,95
,,434,90
,,455,70
,,445,50
,,472,30
"4U3W","A",54287,100
,"B",74600,95
,,63118,90
,,45109,70
,,2824,50
,,154,30
"4TS7","A",10782,100
,"B",15204,95
,,13996,90
,,12021,70
,,10904,50
,,9692,30
"4TRU","A",50757,100
,"B",403,95
,"C",423,90
,,423,70
,,405,50
,,398,30
"4TS6","A",99646,100
,,38398,95
,,41635,90
,,33887,70
,,13519,50
,,2279,30
"4TS5","A",10782,100
,"B",15204,95
,,13996,90
,,12021,70
,,10904,50
,,9692,30
"4U4C","A",10627,100
,,4610,95
,,4937,90
,,4588,70
,,1941,50
,,1881,30
,"B",53052,100
,,74225,95
,,65465,90
,,36294,70
,,39994,50
,,34391,30
"4U4B","A",30695,100
,,29427,95
,,26698,90
,,23690,70
,,11047,50
,,10158,30
"4U4G","A",18630,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4U4F","A",18630,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4TSD","A",50346,100
,"B",67273,95
,,35424,90
,,61368,70
,,49195,50
,,40186,30
"4U4S","A",3009,100
,"B",188,95
,,182,90
,,205,70
,,241,50
,,262,30
"4TT4","A",493,100
,"B",421,95
,,444,90
,,449,70
,,435,50
,,460,30
,"C"
"4TT3","A",1510,100
,"B",618,95
,"C",657,90
,,323,70
,,262,50
,,282,30
,"D",540,100
,"E",636,95
,"F",686,90
,,255,70
,,238,50
,,261,30
,"G",506,100
,,637,95
,,687,90
,,732,70
,,714,50
,,250,30
,"H",25930,100
,"I",2121,95
,"J",2250,90
,,2175,70
,,2254,50
,,2184,30
"4TSP","A",3134,100
,"B",3157,95
,,2563,90
,,2640,70
,,1964,50
,,1971,30
"4TT1","A",31706,100
,"B",31458,95
,,27620,90
,,27730,70
,,22808,50
,,18542,30
"4TSO","A",3134,100
,"B",3157,95
,,2563,90
,,2640,70
,,1964,50
,,1971,30
"4TSN","A",3134,100
,"B",3157,95
,"C",2563,90
,"D",2640,70
,,1964,50
,,1971,30
"4U4M","A",21517,100
,"B",15488,95
,"C",17665,90
,"D",18160,70
,,17168,50
,,329,30
"4TSL","A",3134,100
,"B",3157,95
,,2563,90
,,2640,70
,,1964,50
,,1971,30
"4U4L","A",491,100
,"B",2541,95
,"C",1284,90
,"D",320,70
,,325,50
,,180,30
"4U39","A",8860,100
,"B",9865,95
,"C",9864,90
,"D",965,70
,"E",807,50
,"F",804,30
,"G"
,"H"
,"I"
,"J",77299,100
,"K",73672,95
,"L",73044,90
,"M",41587,70
,"N",35506,50
,"O",26499,30
,"P"
,"Q"
,"R"
"4TQX","A",110230,100
,,46243,95
,,71313,90
,,59502,70
,,37578,50
,,26286,30
"4U2W","A",59037,100
,,39147,95
,,54819,90
,,48739,70
,,43452,50
,,41502,30
,"B",5,100
,,10,95
,,12,90
,,14,70
,,32,50
,,4,30
"4U36","A",6879,100
,,7890,95
,,8468,90
,,8697,70
,,617,50
,,316,30
"4TQT","A",41306,100
,"B",67125,95
,"C",45882,90
,"D",22489,70
,"E",6679,50
,"F",1903,30
"4U2T","A",2663,100
,,1954,95
,,2018,90
,,2070,70
,,1864,50
,,1879,30
"4U2S","A",2663,100
,,1954,95
,,2018,90
,,2070,70
,,1864,50
,,1879,30
"4U2R","A",5314,100
,"B",188,95
,"C",182,90
,"D",205,70
,,241,50
,,262,30
"4TRB","A",10782,100
,"B",15204,95
,,13996,90
,,12021,70
,,10904,50
,,9692,30
"4TRI","A",10986,100
,"B",12620,95
,,14877,90
,,10867,70
,,9476,50
,,81,30
"4U3G","A",76621,100
,"B",1922,95
,"C",1919,90
,"D",1936,70
,"E",675,50
,"F",524,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
"4TRF","A",413,100
,"B",403,95
,"C",423,90
,,423,70
,,405,50
,,398,30
"4U3F","A",2861,100
,"K",3429,95
,,3529,90
,,598,70
,,596,50
,,610,30
,"J",2867,100
,"T",3436,95
,,3535,90
,,610,70
,,612,50
,,629,30
,"B",2862,100
,"L",3430,95
,,3530,90
,,587,70
,,582,50
,,592,30
,"C",2293,100
,"M",2777,95
,,2830,90
,,619,70
,,436,50
,,397,30
,"D",2863,100
,"N",3431,95
,,3531,90
,,753,70
,,570,50
,,470,30
,"E",2864,100
,"O",3432,95
,,3532,90
,,707,70
,,555,50
,,578,30
,"F",3465,100
,"P",3433,95
,,3533,90
,,609,70
,,611,50
,,628,30
,"G",2865,100
,"Q",3434,95
,,3534,90
,,3378,70
,,621,50
,,640,30
,"H",2866,100
,"R",3435,95
,,825,90
,,910,70
,,913,50
,,931,30
,"I",92222,100
,"S",24156,95
,,29164,90
,,25264,70
,,1639,50
,,1660,30
"4U3E","A",7993,100
,"B",8857,95
,,8694,90
,,8404,70
,,7306,50
,,7019,30
"4TRC","A",10782,100
,"B",15204,95
,,13996,90
,,12021,70
,,10904,50
,,9692,30
"4TRR","A",89203,100
,"B",40060,95
,"C",71770,90
,"D",48360,70
,"E",15484,50
,"F",13,30
,"G"
,"H"
"4TS3","A",1635,100
,"B",1278,95
,"C",1299,90
,"D",1269,70
,"E",598,50
,"F",423,30
"4TRQ","A",26510,100
,"D",29486,95
,,23186,90
,,21539,70
,,22170,50
,,19339,30
,"B",57678,100
,"E",59892,95
,,39696,90
,,35979,70
,,39807,50
,,34257,30
,"C",57679,100
,"F",59893,95
,,39697,90
,,35980,70
,,39808,50
,,34258,30
"4TRO","A",339,100
,,379,95
,,385,90
,,386,70
,,371,50
,,13,30
"4U1X","A",41704,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4TQ8","A",172,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4U1W","A",15990,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4U28","A",23571,100
,,34538,95
,,27785,90
,,4667,70
,,3158,50
,,1240,30
"4TPV","A",106348,100
,"B",37501,95
,,39476,90
,,38045,70
,,48372,50
,,28954,30
"4TPU","A",75461,100
,,50357,95
,,36996,90
,,61238,70
,,33728,50
,,40063,30
"4U1T","A",30406,100
,"B",13366,95
,"C",11914,90
,"D",13492,70
,"E",10976,50
,"F",376,30
,"G"
,"H"
"4TPS","A",58407,100
,"C",51012,95
,,71929,90
,,44045,70
,,44411,50
,,34841,30
,"B",58408,100
,"D",51013,95
,,71930,90
,,44046,70
,,44412,50
,,34842,30
"4U1S","A",20272,100
,,765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,,1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
"4TPR","A",10094,100
,,185,95
,,185,90
,,2,70
,,1,50
,,1,30
,"B",27547,100
,,34556,95
,,22865,90
,,1,70
,,1,50
,,1,30
"4U1R","A",7539,100
,"B",8046,95
,"C",9259,90
,"D",4834,70
,,4447,50
,,3699,30
"4U2A","A",6879,100
,,7890,95
,,8468,90
,,8697,70
,,617,50
,,316,30
"4TPY","A",5,100
,,10,95
,,12,90
,,14,70
,,32,50
,,4,30
"4U1Y","A",77007,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4TQI","A",172,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4TQH","A",172,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4U2H","A",30406,100
,"B",13366,95
,"C",11914,90
,"D",13492,70
,"E",10976,50
,"F",376,30
,"G"
,"H"
"4U2G","A",41965,100
,,2629,95
,,2531,90
,,2593,70
,,2641,50
,,2644,30
"4TQF","A",29508,100
,,845,95
,,911,90
,,964,70
,,959,50
,,888,30
"4U2F","A",90194,100
,,2629,95
,,2531,90
,,2593,70
,,2641,50
,,2644,30
"4TQE","A",10094,100
,,185,95
,,185,90
,,2,70
,,1,50
,,1,30
,"B",27547,100
,,34556,95
,,22865,90
,,1,70
,,1,50
,,1,30
,"C",92968,100
,,74801,95
,,63300,90
,,47014,70
,,48720,50
,,29123,30
"4U2E","A",92754,100
,,2629,95
,,2531,90
,,2593,70
,,2641,50
,,2644,30
"4TQD","A",29508,100
,,845,95
,,911,90
,,964,70
,,959,50
,,888,30
"4U2D","A",89817,100
,,2629,95
,,2531,90
,,2593,70
,,2641,50
,,2644,30
"4U2C","A",92561,100
,,2629,95
,,2531,90
,,2593,70
,,2641,50
,,2644,30
"4U2B","A",34833,100
,,2629,95
,,2531,90
,,2593,70
,,2641,50
,,2644,30
"4U2Q","A",15990,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4U32","A",100659,100
,,75767,95
,,74011,90
,,32027,70
,,42017,50
,,286,30
,"B",3237,100
,,3055,95
,,3229,90
,,14,70
,,32,50
,,4,30
"4TR2","A",64380,100
,"B",59812,95
,,71358,90
,,35719,70
,,37647,50
,,33424,30
"4U31","A",6587,100
,"B",2498,95
,,2564,90
,,2580,70
,,2020,50
,,2048,30
"4TQP","A",172,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4U2P","A",15990,100
,"B",802,95
,"C",853,90
,"D",868,70
,,862,50
,,579,30
"4TR0","A",41475,100
,"B",15931,95
,,15295,90
,,17123,70
,,14388,50
,,4252,30
"4TQN","A",399,100
,,450,95
,,434,90
,,455,70
,,445,50
,,472,30
"4TQM","A",15568,100
,,15398,95
,,15191,90
,,18549,70
,,5343,50
,,4774,30
"4U2L","A",2663,100
,,1954,95
,,2018,90
,,2070,70
,,1864,50
,,1879,30
"4U2K","A",1782,100
,"B",2158,95
,"C",2171,90
,"D",593,70
,"E",581,50
,"F",597,30
"4TQK","A",15568,100
,"B",15398,95
,,15191,90
,,18549,70
,,5343,50
,,4774,30
"4U0W","A",11658,100
,"B",15072,95
,,14338,90
,,11720,70
,,11533,50
,,6048,30
"4U18","A",11090,100
,"B",12402,95
,"C",14108,90
,,11713,70
,,11520,50
,,372,30
"4U0V","A",11658,100
,"B",15072,95
,,14338,90
,,11720,70
,,11533,50
,,6048,30
"4U17","A",8604,100
,"B",9507,95
,"C",7385,90
,,728,70
,,739,50
,,753,30
"4U0T","A",2234,100
,"B",2235,95
,"C",2271,90
,"D",2329,70
,"E",2297,50
,"F",247,30
,"G"
,"H"
"4TOT","A",87535,100
,"B",755,95
,"C",810,90
,"D",189,70
,,182,50
,,178,30
,"E",87536,100
,"F",62994,95
,"G",60165,90
,"H",42670,70
,,34288,50
,,26209,30
"4TOZ","A",68738,100
,"B",35043,95
,,24422,90
,,26646,70
,,20966,50
,,981,30
"4U19","A",11090,100
,"B",12402,95
,"C",14108,90
,,11713,70
,,11520,50
,,372,30
"4U0X","A",2234,100
,"B",2235,95
,"C",2271,90
,"D",2329,70
,,2297,50
,,247,30
"4U1H","A",2401,100
,,765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,,1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
"4U1B","A",1604,100
,,1218,95
,,1245,90
,,1327,70
,,1322,50
,,1339,30
"4TPP","A",1326,100
,"B",399,95
,,395,90
,,395,70
,,379,50
,,146,30
"4TPO","A",18740,100
,,10707,95
,,11157,90
,,9021,70
,,10056,50
,,81,30
"4U1N","A",91571,100
,,765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,,1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
"4TPN","A",18740,100
,,10707,95
,,11157,90
,,9021,70
,,10056,50
,,81,30
"4U1M","A",15562,100
,,765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,,1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
"4TPM","A",1326,100
,"B",399,95
,,395,90
,,395,70
,,379,50
,,146,30
"4U1L","A",20272,100
,"D",765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,"E",1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
,"F"
"4TPL","A",12166,100
,"B",14545,95
,,13964,90
,,13441,70
,,4494,50
,,4474,30
"4TPK","A",2238,100
,"B",498,95
,,511,90
,,548,70
,,86,50
,,67,30
"4U1K","A",2401,100
,"D",765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,"E",1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
,"F"
"4U1J","A",15562,100
,,765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,,1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
"4U1I","A",66255,100
,,765,95
,,117,90
,,5,70
,,6,50
,,10,30
,"B",1,100
,,1,95
,,2,90
,,3,70
,,3,50
,,6,30
,"C"
"4TPI","A",5,100
,,10,95
,,12,90
,,14,70
,,32,50
,,4,30
,"B",50181,100
,,435,95
,,380,90
,,332,70
,,328,50
,,286,30
"4TNV","A",7743,100
,"B",8839,95
,"C",8832,90
,"D",8199,70
,"E",7940,50
,"M",817,30
,"N"
,"O"
,"P"
,"Q"
,"BA",7947,100
,"CA",8971,95
,"F",2074,90
,"G",1,70
,"H",1,50
,"R",1,30
,"S"
,"T"
,"U"
,"V"
,"AA",7948,100
,"DA",750,95
,"I",726,90
,"J",8,70
,"K",1,50
,"L",1,30
,"W"
,"X"
,"Y"
,"Z"
"4U05","A",84988,100
,"B",9242,95
,,8074,90
,,4,70
,,2,50
,,2,30
"4U02","A",24305,100
,"B",28106,95
,"C",33715,90
,"D",27883,70
,,3302,50
,,3154,30
"4U09","A",79324,100
,"B",51464,95
,,66376,90
,,49819,70
,,22471,50
,,22557,30
"4TNW","A",7743,100
,"B",8839,95
,"C",8832,90
,"D",8199,70
,"E",7940,50
,"N",817,30
,"O"
,"P"
,"Q"
,"R"
,"CA",7947,100
,"F",8971,95
,"G",2074,90
,"H",1,70
,"I",1,50
,"S",1,30
,"T"
,"U"
,"V"
,"W"
,"AA",7948,100
,"BA",750,95
,"DA",726,90
,"J",8,70
,"K",1,50
,"L",1,30
,"M"
,"X"
,"Y"
,"Z"
"4U08","A",58864,100
,"B",42760,95
,,54693,90
,,63510,70
,,22471,50
,,22557,30
"4TOG","A",14512,100
,"B",1281,95
,"C",1340,90
,"D",1244,70
,,675,50
,,524,30
"4U0G","A",6479,100
,"B",7734,95
,"C",6853,90
,"D",6773,70
,"E",6273,50
,"F",408,30
,"G"
,"O"
,"P"
,"Q"
,"R"
,"S"
,"T"
,"U"
,"AA",3501,100
,"BA",4315,95
,"H",4032,90
,"I",4076,70
,"J",411,50
,"K",408,30
,"L"
,"M"
,"N"
,"V"
,"W"
,"X"
,"Y"
,"Z"
,"CA"
,"DA"
,"EA"
,"FA"
,"GA"
,"HA"
,"IA"
,"JA"
,"KA"
,"LA"
,"MA"
,"NA"
,"OA"
,"PA"
"4U0F","A",1438,100
,,373,95
,,387,90
,,364,70
,,359,50
,,381,30
"4TOE","A",24636,100
,"B",1281,95
,"C",1340,90
,"D",1244,70
,"E",675,50
,"F",524,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
,"M"
,"N"
,"O"
,"P"
,"Q"
,"R"
,"S"
,"T"
,"U"
,"V"
,"W"
,"X"
"4TOC","A",40388,100
,"B",1281,95
,"C",1340,90
,"D",1244,70
,"E",675,50
,"F",524,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
,"M"
,"N"
,"O"
,"P"
,"Q"
,"R"
,"S"
,"T"
,"U"
,"V"
,"W"
,"X"
"4TOA","A",24515,100
,"B",1281,95
,"C",1340,90
,"D",1244,70
,"E",675,50
,"F",524,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
,"M"
,"N"
,"O"
,"P"
,"Q"
,"R"
,"S"
,"T"
,"U"
,"V"
,"W"
,"X"
"4U0I","A",4333,100
,,3325,95
,,2108,90
,,2118,70
,,889,50
,,5,30
"4TOH","A",14512,100
,"B",1281,95
,"C",1340,90
,"D",1244,70
,,675,50
,,524,30
"4U0H","A",3501,100
,"B",4315,95
,"C",4032,90
,"D",4076,70
,"E",411,50
,"F",408,30
,"G"
"4TN6","A",971,100
,"B",1025,95
,,1054,90
,,1072,70
,,1082,50
,,611,30
"4TMT","A",50650,100
,"B",9222,95
,,9186,90
,,7019,70
,,6509,50
,,5431,30
"4TMS","A",1751,100
,,749,95
,,805,90
,,802,70
,,316,50
,,222,30
"4TMP","A",3815,100
,"C",3875,95
,,3984,90
,,3808,70
,,3777,50
,,3687,30
,"B",1829,100
,"D",2347,95
,,2352,90
,,2400,70
,,2382,50
,,2303,30
"4TMZ","A",19758,100
,"B",9222,95
,,9186,90
,,7019,70
,,6509,50
,,5431,30
"4TMX","A",72987,100
,"B",9222,95
,,9186,90
,,7019,70
,,6509,50
,,5431,30
"4TMV","A",19758,100
,"B",9222,95
,,9186,90
,,7019,70
,,6509,50
,,5431,30
"4TNE","A",87774,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4TNN","A",9899,100
,,7727,95
,,7256,90
,,4878,70
,,3776,50
,,3721,30
"4TLS","A",43174,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4TLM","A",4003,100
,"C",3842,95
,,703,90
,,637,70
,,629,50
,,654,30
,"B",35442,100
,"D",3896,95
,,4108,90
,,570,70
,,563,50
,,584,30
"4TM8","A",39188,100
,,20787,95
,,19721,90
,,16919,70
,,9050,50
,,5546,30
"4TLV","A",44408,100
,"B",33526,95
,"C",24512,90
,"D",28002,70
,"E",21197,50
,"F",16001,30
"4TM7","A",39188,100
,,20787,95
,,19721,90
,,16919,70
,,9050,50
,,5546,30
"4TMC","A",27483,100
,"B",24626,95
,"C",29947,90
,"D",1723,70
,,1755,50
,,305,30
"4TMB","A",27483,100
,"B",24626,95
,"C",29947,90
,"D",1723,70
,,1755,50
,,305,30
"4TKP","A",1577,100
,,1043,95
,,1089,90
,,1162,70
,,926,50
,,227,30
,"B",71762,100
,,47961,95
,,50137,90
,,33426,70
,,37290,50
,,12566,30
"4TL0","A",63293,100
,,4664,95
,,4362,90
,,644,70
,,645,50
,,58,30
"4TKM","A",25833,100
,"B",17318,95
,,17800,90
,,16388,70
,,7716,50
,,13,30
"4TKL","A",25833,100
,"B",17318,95
,,17800,90
,,16388,70
,,7716,50
,,13,30
"4TKZ","A",105053,100
,"B",62740,95
,"C",68367,90
,"D",31379,70
,"E",51236,50
,"F",35788,30
"4TKX","A",19438,100
,,16102,95
,,17721,90
,,16658,70
,,13788,50
,,15049,30
"4TL7","A",17294,100
,"B",4772,95
,"C",4683,90
,"D",3677,70
,"E",3626,50
,"F",2968,30
"4TKT","A",111110,100
,,61469,95
,,60584,90
,,53648,70
,,8123,50
,,2721,30
"4TLL","A",4003,100
,"C",3842,95
,,703,90
,,637,70
,,629,50
,,654,30
,"B",35442,100
,"D",3896,95
,,4108,90
,,570,70
,,563,50
,,584,30
"4TLK","A",84003,100
,"B",114,95
,,121,90
,,142,70
,,147,50
,,167,30
"4TLG","A",47436,100
,"B",59120,95
,,42441,90
,,9382,70
,,9876,50
,,8324,30
"4TK1","A",1815,100
,"B",2203,95
,,2241,90
,,2282,70
,,2175,50
,,1349,30
,"C",25292,100
,"D",27364,95
,,26457,90
,,28127,70
,,19003,50
,,15905,30
"4TKC","A",28325,100
,,32048,95
,,21746,90
,,23740,70
,,19247,50
,,22426,30
"4TKG","A",2149,100
,"B",2693,95
,"C",418,90
,"D",404,70
,,388,50
,,346,30
"4THN","A",10,100
,,23,95
,,24,90
,,107,70
,,121,50
,,139,30
,"B",54,100
,,20,95
,,23,90
,,26,70
,,52,50
,,4,30
,"C",33748,100
,,27260,95
,,24165,90
,,26225,70
,,26876,50
,,20499,30
"4THI","A",16177,100
,,18139,95
,,20633,90
,,19500,70
,,13551,50
,,15417,30
"9API","A",6773,100
,,1300,95
,,1331,90
,,5141,70
,,4098,50
,,297,30
,"B",8011,100
,,7985,95
,,7234,90
,,6719,70
,,6205,50
,,4232,30
"4SRN","A",2909,100
,,129,95
,,133,90
,,19541,70
,,144,50
,,101,30
,"B",84322,100
,,46895,95
,,49754,90
,,54200,70
,,27611,50
,,42629,30
"4SGB","A",4219,100
,,1604,95
,,1626,90
,,1687,70
,,1212,50
,,476,30
,"B",45400,100
,,50105,95
,,41266,90
,,8177,70
,,8132,50
,,7384,30
"4RZC","A",89997,100
,"C",76763,95
,"E",42046,90
,"G",60534,70
,,2,50
,,2,30
,"B",89998,100
,"D",76764,95
,"F",42047,90
,"H",3482,70
,,34,50
,,2,30
"4RZB","A",9958,100
,"B",10466,95
,,10312,90
,,9108,70
,,7968,50
,,7092,30
"4RZJ","A",498,100
,,616,95
,,492,90
,,625,70
,,461,50
,,244,30
"4RZG","A",3820,100
,"B",3015,95
,,2771,90
,,2717,70
,,2023,50
,,59,30
"4RZF","A",62622,100
,"B",3015,95
,,2771,90
,,2717,70
,,2023,50
,,59,30
"4RZE","A",98746,100
,"B",3015,95
,,2771,90
,,2717,70
,,2023,50
,,59,30
"4RZS","A",31309,100
,"B",4522,95
,"C",4464,90
,"D",4399,70
,,4148,50
,,4101,30
"4RZM","A",31294,100
,"B",34110,95
,,26335,90
,,20167,70
,,22463,50
,,15734,30
"4RZZ","A",35073,100
,"B",11995,95
,"C",13505,90
,"D",9925,70
,,9487,50
,,9136,30
"4RZX","A",10222,100
,"B",9552,95
,,10577,90
,,10165,70
,,9485,50
,,8072,30
"4RZU","A",10222,100
,"B",9552,95
,,10577,90
,,10165,70
,,9485,50
,,8072,30
"4RYC","A",352,100
,"B",443,95
,,472,90
,,492,70
,,491,50
,,302,30
"4RYB","A",107639,100
,"B",64237,95
,,70812,90
,,45486,70
,,2010,50
,,877,30
"4RYA","A",102629,100
,,71407,95
,,39316,90
,,54502,70
,,34853,50
,,28063,30
"4RYG","A",352,100
,"B",443,95
,,472,90
,,492,70
,,491,50
,,302,30
"4RYS","A",34541,100
,,99,95
,,44,90
,,27,70
,,56,50
,,41,30
"4RZ4","A",65342,100
,"B",10277,95
,"C",10338,90
,"D",10335,70
,"E",9397,50
,"F",2375,30
,"G"
,"H"
,"I"
,"J"
"4RZ1","A",352,100
,"B",443,95
,,472,90
,,492,70
,,491,50
,,302,30
"4RYN","A",6699,100
,,7191,95
,,7495,90
,,7029,70
,,6805,50
,,6613,30
"4RYX","A",2134,100
,,2603,95
,,2624,90
,,2644,70
,,2520,50
,,2383,30
"4RZ8","A",1335,100
,"B",488,95
,"C",513,90
,"D",313,70
,,324,50
,,345,30
"4RYW","A",34541,100
,"B",99,95
,"C",44,90
,,27,70
,,56,50
,,41,30
"4RYV","A",13198,100
,,14877,95
,,14669,90
,,9507,70
,,2584,50
,,469,30
"4RYU","A",16117,100
,"B",4079,95
,"C",3880,90
,"D",3925,70
,,2712,50
,,1607,30
"4RZ6","A",54296,100
,"B",3730,95
,,3675,90
,,3589,70
,,1778,50
,,1845,30
"4RYT","A",16117,100
,,4079,95
,,3880,90
