Identifier,Polymer EntityData,,,
Entry ID,Asym ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
,"B",2158,95
,"C",2171,90
,"D",593,70
,"E",581,50
,"F",597,30
"5M35","A",935,100
,"B",1319,95
,,663,90
,,348,70
,,45,50
,,66,30
,"C",72606,100
,,53979,95
,,62617,90
,,58439,70
,,45980,50
,,34044,30
,"D"
"5LPA","A",25291,100
,"B",8093,95
,,8682,90
,,7908,70
,,7402,50
,,7160,30
"5M0Y","A",25065,100
,,27096,95
,,27022,90
,,25909,70
,,26756,50
,,8022,30
,"B",42389,100
,,12984,95
,,11661,90
,,11295,70
,,12391,50
,,11670,30
"5M0Z","A",22317,100
,,8835,95
,,8923,90
,,7816,70
,,3386,50
,,1173,30
"5M1I","A",6014,100
,,4744,95
,,4901,90
,,4652,70
,,4754,50
,,4397,30
"5LPF","A",27461,100
,"B",24609,95
,,27018,90
,,26055,70
,,23962,50
,,4,30
"5LPD","A",10,100
,,23,95
,,24,90
,,107,70
,,121,50
,,139,30
,"B",54,100
,,20,95
,,23,90
,,26,70
,,52,50
,,4,30
,"C",510,100
,,668,95
,,719,90
,,825,70
,,829,50
,,837,30
"5M1D","A",10175,100
,"B",10677,95
,"C",11003,90
,,10030,70
,,9649,50
,,8749,30
"5LPE","A",27461,100
,"B",24609,95
,,27018,90
,,26055,70
,,23962,50
,,4,30
"5LPC","A",76623,100
,,42921,95
,,56670,90
,,61447,70
,,47613,50
,,28605,30
"5LQ1","A",36999,100
,"B",29216,95
,,22716,90
,,21039,70
,,7851,50
,,6907,30
"5M1N","A",7328,100
,"B",8933,95
,,8454,90
,,8463,70
,,7640,50
,,6915,30
"5LPO","A",283,100
,,196,95
,,203,90
,,235,70
,,271,50
,,278,30
"5LPM","A",10565,100
,"B",450,95
,,434,90
,,455,70
,,445,50
,,472,30
"5LPK","A",10565,100
,"B",450,95
,"C",434,90
,"D",455,70
,"E",445,50
,"F",472,30
,"G"
"5M1K","A",7328,100
,"B",8933,95
,,8454,90
,,8463,70
,,7640,50
,,6915,30
"5LPX","A",43711,100
,,3749,95
,,3831,90
,,3660,70
,,759,50
,,655,30
"5M29","A",25475,100
,"B",10620,95
,,10226,90
,,8880,70
,,9419,50
,,7928,30
"5M27","A",8159,100
,"B",4939,95
,,4839,90
,,4663,70
,,3103,50
,,3046,30
"5LQ7","A",66668,100
,,29505,95
,,26085,90
,,22765,70
,,24211,50
,,18746,30
"5LPT","A",283,100
,"B",196,95
,,203,90
,,235,70
,,271,50
,,278,30
"5LPU","A",9701,100
,"B",3749,95
,,3831,90
,,3660,70
,,759,50
,,655,30
,"C",5360,100
,"D",3580,95
,,3825,90
,,3546,70
,,1433,50
,,364,30
"5LPR","A",5065,100
,,843,95
,,890,90
,,912,70
,,883,50
,,476,30
,"B"
"5LPS","A",283,100
,,196,95
,,203,90
,,235,70
,,271,50
,,278,30
"5LQ4","A",34484,100
,,25368,95
,,32347,90
,,22078,70
,,27214,50
,,18677,30
,"B",34484,100
,,25368,95
,,32347,90
,,22078,70
,,27214,50
,,18677,30
"5LO9","A",94076,100
,"B",74003,95
,,39774,90
,,36023,70
,,29374,50
,,37181,30
"5LNX","A",54825,100
,"B",65077,95
,"C",42993,90
,"D",31344,70
,"E",5473,50
,"F",594,30
,"G"
,"H"
"5LOH","A",103109,100
,"B",71642,95
,,69443,90
,,38064,70
,,40329,50
,,307,30
"5M0E","A",5262,100
,,938,95
,,967,90
,,1050,70
,,1059,50
,,835,30
"5M0D","A",5262,100
,,938,95
,,967,90
,,1050,70
,,1059,50
,,835,30
"5LOD","A",1855,100
,"B",1364,95
,,1428,90
,,1515,70
,,1465,50
,,1437,30
"5LOB","A",20243,100
,"B",16011,95
,"C",9812,90
,,9864,70
,,8918,50
,,8332,30
,"D",25031,100
,"F",24258,95
,,33406,90
,,25890,70
,,18394,50
,,18898,30
,"E",68229,100
,"G",44486,95
,,61052,90
,,32474,70
,,51924,50
,,35368,30
"5M10","A",22317,100
,,8835,95
,,8923,90
,,7816,70
,,3386,50
,,1173,30
"5LP0","A",91380,100
,"B",42372,95
,"C",57981,90
,"D",10594,70
,,9543,50
,,4071,30
"5M0O","A",24036,100
,,9041,95
,,8456,90
,,8351,70
,,8315,50
,,2652,30
,"B",24036,100
,,9041,95
,,8456,90
,,8351,70
,,8315,50
,,2652,30
"5M11","A",81483,100
,,63280,95
,,58887,90
,,39573,70
,,46155,50
,,34889,30
"5LOM","A",36356,100
,"B",21511,95
,,16852,90
,,19221,70
,,14479,50
,,1291,30
"5M0M","A",5262,100
,,938,95
,,967,90
,,1050,70
,,1059,50
,,835,30
"5M0N","A",20488,100
,,9041,95
,,8456,90
,,8351,70
,,8315,50
,,2652,30
"5LOK","A",1782,100
,"B",2158,95
,"C",2171,90
,"D",593,70
,"E",581,50
,"F",597,30
"5LOL","A",102636,100
,,71412,95
,,39319,90
,,7012,70
,,3203,50
,,2792,30
"5M0W","A",71531,100
,,39581,95
,,61850,90
,,53886,70
,,50297,50
,,24908,30
"5LOW","A",20243,100
,"B",16011,95
,"C",9812,90
,"H",9864,70
,"I",8918,50
,"J",8332,30
,"D",25031,100
,"F",24258,95
,"K",33406,90
,"M",25890,70
,,18394,50
,,18898,30
,"E",51545,100
,"G",43256,95
,"L",72387,90
,"N",17265,70
,,10471,50
,,10443,30
"5M0X","A",6014,100
,,4744,95
,,4901,90
,,4652,70
,,4754,50
,,4397,30
"5LOU","A",26275,100
,"B",1284,95
,,1338,90
,,1418,70
,,1390,50
,,1412,30
"5M16","A",6014,100
,,4744,95
,,4901,90
,,4652,70
,,4754,50
,,4397,30
"5M17","A",1720,100
,,1570,95
,,1634,90
,,1684,70
,,1446,50
,,1165,30
"5LP7","A",81240,100
,"B",46335,95
,"C",35216,90
,"D",43766,70
,"E",760,50
,"F",355,30
,"G"
,"H"
"5M0S","A",5262,100
,,938,95
,,967,90
,,1050,70
,,1059,50
,,835,30
"5LOS","A",73840,100
,,46435,95
,,57634,90
,,57508,70
,,46755,50
,,38576,30
"5LP4","B",29678,100
,"A",29615,95
,,25314,90
,,27600,70
,,18075,50
,,5215,30
"5M12","A",6014,100
,,4744,95
,,4901,90
,,4652,70
,,4754,50
,,4397,30
"5M13","A",428,100
,,243,95
,,195,90
,,140,70
,,152,50
,,160,30
,"B",81926,100
,,73958,95
,,26059,90
,,4,70
,,2,50
,,2,30
"5LMZ","A",102063,100
,"B",32754,95
,,31799,90
,,2597,70
,,2611,50
,,2552,30
"5LMW","A",36239,100
,,31835,95
,,23296,90
,,4,70
,,2,50
,,2,30
"5LNG","A",39135,100
,"B",4169,95
,"C",4114,90
,"D",4088,70
,,3896,50
,,677,30
"5LNB","A",42755,100
,,51492,95
,,61231,90
,,33131,70
,,28695,50
,,35444,30
"5LNJ","A",4992,100
,,1869,95
,,1968,90
,,1948,70
,,1970,50
,,305,30
"5LNK","A",961,100
,,458,95
,,482,90
,,421,70
,,407,50
,,429,30
,"J",889,100
,,1148,95
,,574,90
,,582,70
,,502,50
,,525,30
,"K",894,100
,,1153,95
,,784,90
,,498,70
,,504,50
,,354,30
,"L",892,100
,,1151,95
,,785,90
,,583,70
,,505,50
,,526,30
,"M",893,100
,,1152,95
,,786,90
,,584,70
,,511,50
,,371,30
,"N",891,100
,,1150,95
,,783,90
,,629,70
,,510,50
,,537,30
,"O",2691,100
,,2133,95
,,2185,90
,,2176,70
,,2188,50
,,2186,30
,"P",2692,100
,,2134,95
,,1059,90
,,1136,70
,,1133,50
,,1155,30
,"Q",2693,100
,,1009,95
,,1058,90
,,1130,70
,,1129,50
,,1154,30
,"R",2694,100
,,3344,95
,,3521,90
,,599,70
,,595,50
,,612,30
,"S",632,100
,,796,95
,,768,90
,,783,70
,,761,50
,,787,30
,"B",2689,100
,,974,95
,,1006,90
,,1080,70
,,1085,50
,,1113,30
,"T",963,100
,,751,95
,,578,90
,,522,70
,,516,50
,,545,30
,"U",964,100
,,752,95
,,683,90
,,775,70
,,776,50
,,782,30
,"V",965,100
,,852,95
,,632,90
,,549,70
,,546,50
,,571,30
,"W",619,100
,,561,95
,,525,90
,,524,70
,,525,50
,,502,30
,"QA",1468,100
,"X",733,95
,,769,90
,,894,70
,,882,50
,,912,30
,"Y",925,100
,,833,95
,,874,90
,,507,70
,,515,50
,,538,30
,"Z",926,100
,,1164,95
,,793,90
,,511,70
,,509,50
,,542,30
,"AA",927,100
,,867,95
,,898,90
,,545,70
,,497,50
,,530,30
,"BA",928,100
,,826,95
,,878,90
,,827,70
,,819,50
,,842,30
,"CA",929,100
,,1165,95
,,899,90
,,510,70
,,508,50
,,541,30
,"C",962,100
,,539,95
,,501,90
,,540,70
,,419,50
,,443,30
,"DA",930,100
,,1166,95
,,875,90
,,518,70
,,521,50
,,550,30
,"EA",840,100
,,797,95
,,642,90
,,571,70
,,531,50
,,555,30
,"FA",931,100
,,854,95
,,635,90
,,550,70
,,542,50
,,570,30
,"GA",1060,100
,,985,95
,,646,90
,,645,70
,,638,50
,,665,30
,"HA",932,100
,,834,95
,,567,90
,,509,70
,,498,50
,,531,30
,"IA",1871,100
,,1143,95
,,1193,90
,,1312,70
,,1280,50
,,1294,30
,"JA",2696,100
,,2265,95
,,1194,90
,,1170,70
,,1163,50
,,1194,30
,"KA",2697,100
,,1968,95
,,2033,90
,,2046,70
,,1994,50
,,2002,30
,"LA",2698,100
,,1969,95
,,1427,90
,,1345,70
,,1315,50
,,1335,30
,"MA",2699,100
,,1167,95
,,794,90
,,523,70
,,519,50
,,549,30
,"D",103464,100
,,475,95
,,499,90
,,532,70
,,448,50
,,489,30
,"NA",897,100
,,735,95
,,788,90
,,499,70
,,507,50
,,528,30
,"OA",896,100
,,855,95
,,625,90
,,541,70
,,536,50
,,561,30
,"PA",924,100
,,586,95
,,568,90
,,538,70
,,496,50
,,529,30
,"RA",2695,100
,,2149,95
,,1155,90
,,1148,70
,,1127,50
,,1151,30
,"SA"
,"E",2690,100
,,951,95
,,992,90
,,1066,70
,,1009,50
,,1037,30
,"F",1643,100
,,1953,95
,,2003,90
,,1989,70
,,2004,50
,,2009,30
,"G",1578,100
,,952,95
,,993,90
,,1032,70
,,1050,50
,,1071,30
,"H",890,100
,,1149,95
,,782,90
,,497,70
,,503,50
,,452,30
,"I",895,100
,,1154,95
,,787,90
,,630,70
,,506,50
,,527,30
"5LNH","A",19876,100
,"B",15163,95
,"C",13061,90
,"D",10183,70
,"E",6457,50
,"F",6262,30
,"G"
,"H"
,"I"
,"J"
"5LNI","A",4992,100
,,1869,95
,,1968,90
,,1948,70
,,1970,50
,,305,30
"5LNV","A",5629,100
,"B",5142,95
,"C",5411,90
,"D",3054,70
,,1611,50
,,1640,30
"5LNW","A",5629,100
,"B",5142,95
,"C",5411,90
,"D",3054,70
,,1611,50
,,1640,30
"5LO8","A",20243,100
,"B",16011,95
,,9812,90
,,9864,70
,,8918,50
,,8332,30
"5LNT","A",43375,100
,"B",35422,95
,"C",72644,90
,"D",3054,70
,,1611,50
,,1640,30
"5LNU","A",5629,100
,"B",5142,95
,"C",5411,90
,"D",3054,70
,,1611,50
,,1640,30
"5M03","A",1720,100
,,1570,95
,,1634,90
,,1684,70
,,1446,50
,,1165,30
"5LNR","A",5629,100
,"B",5142,95
,"C",5411,90
,"D",3054,70
,,1611,50
,,1640,30
"5LNS","A",5629,100
,"B",5142,95
,"C",5411,90
,"D",3054,70
,,1611,50
,,1640,30
"5M01","A",375,100
,,466,95
,,471,90
,,5,70
,,6,50
,,10,30
,"B",14438,100
,,8522,95
,,8915,90
,,8116,70
,,3,50
,,6,30
,"C",10010,100
,,9073,95
,,8085,90
,,6755,70
,,41,50
,,63,30
,"D",10011,100
,,4217,95
,,1999,90
,,17,70
,,40,50
,,62,30
,"E"
"5LNP","A",12189,100
,"C",13793,95
,"D",12418,90
,,12824,70
,,11272,50
,,10621,30
,"B",12189,100
,,13793,95
,,12418,90
,,12824,70
,,11272,50
,,10621,30
"5M02","A",375,100
,,466,95
,,471,90
,,5,70
,,6,50
,,10,30
,"B",14438,100
,,8522,95
,,8915,90
,,8116,70
,,3,50
,,6,30
,"C",10010,100
,,9073,95
,,8085,90
,,6755,70
,,41,50
,,63,30
,"D",10011,100
,,4217,95
,,1999,90
,,17,70
,,40,50
,,62,30
,"E"
"5LLZ","A",706,100
,"B",442,95
,,469,90
,,489,70
,,487,50
,,518,30
"5LM9","A",90404,100
,,40897,95
,,58648,90
,,52346,70
,,49641,50
,,28682,30
"5LLY","A",57621,100
,"B",63434,95
,"C",48727,90
,"D",39724,70
,,29303,50
,,1156,30
"5LLV","A",5412,100
,"B",114,95
,"C",121,90
,"D",142,70
,,147,50
,,167,30
"5LM8","A",33259,100
,,19902,95
,,19326,90
,,14701,70
,,16245,50
,,467,30
"5LMF","A",21713,100
,"B",15310,95
,,13019,90
,,12115,70
,,11971,50
,,9464,30
,"C",106023,100
,"D",54668,95
,,46968,90
,,56077,70
,,30451,50
,,24083,30
"5LMC","A",14761,100
,,15433,95
,,15227,90
,,17897,70
,,17696,50
,,13341,30
"5LMA","A",523,100
,,504,95
,,537,90
,,572,70
,,554,50
,,5,30
"5LMB","A",523,100
,"B",504,95
,,537,90
,,572,70
,,554,50
,,5,30
"5LMM","A",2746,100
,"C",2779,95
,,2738,90
,,1703,70
,,1618,50
,,1669,30
,"B",13763,100
,"D",2439,95
,,2420,90
,,2529,70
,,1311,50
,,444,30
"5LMJ","A",41083,100
,"B",39604,95
,"C",34188,90
,"D",4,70
,,2,50
,,2,30
"5LMG","A",21713,100
,"B",15310,95
,,13019,90
,,12115,70
,,11971,50
,,9464,30
,"C",61847,100
,"D",65496,95
,,73040,90
,,30820,70
,,54566,50
,,29398,30
"5LN2","A",583,100
,,532,95
,,503,90
,,463,70
,,387,50
,,409,30
"5LKZ","A",10376,100
,,7303,95
,,5212,90
,,4873,70
,,4522,50
,,4481,30
"5LL8","A",3,100
,,2,95
,,3,90
,,6,70
,,5,50
,,9,30
"5LL9","A",1261,100
,"B",1563,95
,"C",1614,90
,"D",1627,70
,,1580,50
,,9,30
"5LKX","A",10376,100
,,7303,95
,,5212,90
,,4873,70
,,4522,50
,,4481,30
"5LL7","A",865,100
,,635,95
,,670,90
,,781,70
,,297,50
,,61,30
"5LKV","A",706,100
,"B",442,95
,,469,90
,,489,70
,,487,50
,,518,30
"5LLD","A",14761,100
,,15433,95
,,15227,90
,,17897,70
,,17696,50
,,13341,30
"5LLC","A",3,100
,,2,95
,,3,90
,,6,70
,,5,50
,,9,30
"5LLA","A",2327,100
,"B",2944,95
,,2860,90
,,3017,70
,,5,50
,,9,30
"5LLK","A",69706,100
,,69082,95
,,10954,90
,,9401,70
,,9642,50
,,8667,30
"5LLF","A",103596,100
,"B",10114,95
,"C",10388,90
,"D",9019,70
,,10208,50
,,8797,30
"5LLT","A",38177,100
,"B",22440,95
,,30297,90
,,27581,70
,,18921,50
,,16535,30
"5LM3","A",38177,100
,,22440,95
,,30297,90
,,27581,70
,,18921,50
,,16535,30
"5LLS","A",4253,100
,"B",5114,95
,"C",5294,90
,"D",337,70
,,340,50
,,338,30
"5LLQ","A",51149,100
,"B",9284,95
,,8541,90
,,8501,70
,,3294,50
,,2544,30
"5LLO","A",1261,100
,"B",1563,95
,"C",1614,90
,"D",1627,70
,,1580,50
,,9,30
"5LJZ","A",7861,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
"5LK9","A",706,100
,"B",442,95
,,469,90
,,489,70
,,487,50
,,518,30
"5LJX","A",7861,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
"5LJY","A",111798,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
,"B",111799,100
,"C",58857,95
,,37231,90
,,59105,70
,,1,50
,,1,30
"5LJT","A",3,100
,,2,95
,,3,90
,,6,70
,,5,50
,,9,30
"5LK6","A",90403,100
,"B",40896,95
,"C",17612,90
,"D",5675,70
,,5872,50
,,675,30
"5LKC","A",10739,100
,"B",6832,95
,,5621,90
,,4372,70
,,386,50
,,331,30
"5LKB","A",31970,100
,"B",24490,95
,,30828,90
,,21770,70
,,25852,50
,,15996,30
"5LKK","A",10739,100
,"B",6832,95
,,5621,90
,,4372,70
,,386,50
,,331,30
"5LKJ","A",482,100
,"B",603,95
,"C",629,90
,"D",699,70
,,692,50
,,710,30
"5LL5","A",1261,100
,"B",1563,95
,"C",1614,90
,"D",1627,70
,,1580,50
,,9,30
"5LKT","A",10376,100
,,7303,95
,,5212,90
,,4873,70
,,4522,50
,,4481,30
"5LKR","A",2238,100
,"B",498,95
,,511,90
,,548,70
,,86,50
,,67,30
"5LIY","A",4211,100
,,2328,95
,,2331,90
,,224,70
,,252,50
,,124,30
"5LIZ","A",109963,100
,,10271,95
,,10549,90
,,9209,70
,,9573,50
,,9185,30
"5LIW","A",4211,100
,,2328,95
,,2331,90
,,224,70
,,252,50
,,124,30
"5LIX","A",4211,100
,,2328,95
,,2331,90
,,224,70
,,252,50
,,124,30
"5LIU","A",4211,100
,,2328,95
,,2331,90
,,224,70
,,252,50
,,124,30
"5LIV","A",75518,100
,"B",57184,95
,"C",52409,90
,"D",58154,70
,,35979,50
,,30325,30
"5LJJ","A",19277,100
,,565,95
,,566,90
,,640,70
,,639,50
,,670,30
"5LJI","A",39589,100
,"B",30262,95
,,32930,90
,,20742,70
,,24082,50
,,6975,30
"5LK3","A",7861,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
"5LK4","A",75351,100
,,78192,95
,,36953,90
,,959,70
,,204,50
,,41,30
"5LJP","A",76829,100
,,3323,95
,,3315,90
,,1861,70
,,1845,50
,,1210,30
"5LK1","A",7861,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
"5LJQ","A",3,100
,,2,95
,,3,90
,,6,70
,,5,50
,,9,30
"5LK2","A",7861,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
"5LJN","A",8168,100
,"B",7635,95
,,7225,90
,,7270,70
,,6459,50
,,6305,30
,"C"
,"D"
"5LK0","A",7861,100
,,7292,95
,,6899,90
,,6919,70
,,3292,50
,,3321,30
"5LJL","A",39589,100
,,30262,95
,,32930,90
,,20742,70
,,24082,50
,,6975,30
"5LJM","A",72881,100
,,63289,95
,,48603,90
,,39580,70
,,45563,50
,,34160,30
"5LI9","A",6490,100
,,5462,95
,,5328,90
,,5314,70
,,2561,50
,,307,30
"5LHV","A",1782,100
,"B",2158,95
,"C",2171,90
,"D",593,70
,"E",581,50
,"F",597,30
"5LHT","A",17791,100
,,10048,95
,,11191,90
,,9448,70
,,9574,50
,,3433,30
"5LHU","A",17791,100
,,10048,95
,,11191,90
,,9448,70
,,9574,50
,,3433,30
"5LHS","A",5909,100
,"B",7175,95
,"C",7138,90
,"D",276,70
,,304,50
,,4,30
"5LIA","A",2943,100
,,938,95
,,967,90
,,1050,70
,,1059,50
,,835,30
"5LIF","A",195,100
,,169,95
,,175,90
,,198,70
,,230,50
,,251,30
"5LJ2","A",9,100
,,21,95
,,21,90
,,22,70
,,44,50
,,51,30
"5LIQ","A",109793,100
,"B",10271,95
,,10549,90
,,9209,70
,,9573,50
,,9185,30
"5LJ0","A",493,100
,,421,95
,,444,90
,,449,70
,,435,50
,,460,30
"5LJ1","A",9,100
,,21,95
,,21,90
,,22,70
,,44,50
,,51,30
"5LIK","A",4211,100
,,2328,95
,,2331,90
,,224,70
,,252,50
,,124,30
"5LGW","A",39444,100
,"B",2498,95
,,2564,90
,,2580,70
,,2020,50
,,2048,30
"5LGX","A",1876,100
,,1286,95
,,1330,90
,,1380,70
,,816,50
,,305,30
"5LGS","A",482,100
,"B",603,95
,"C",629,90
,"D",699,70
,,692,50
,,710,30
,"E"
,"F"
,"G"
,"H"
"5LH4","A",5,100
,,10,95
,,12,90
,,14,70
,,32,50
,,4,30
"5LGQ","A",482,100
,"B",603,95
,"C",629,90
,"D",699,70
,,692,50
,,710,30
,"E",94729,100
,"F",51228,95
,"G",55946,90
,"H",55406,70
,,48233,50
,,24316,30
"5LGR","A",482,100
,"B",603,95
,"C",629,90
,"D",699,70
,,692,50
,,710,30
,"E",59471,100
,"F",61083,95
,"G",61796,90
,"H",30632,70
,,42888,50
,,41703,30
"5LHH","A",3288,100
,,1522,95
,,1604,90
,,1598,70
,,1599,50
,,1646,30
,"B",1354,100
,,1691,95
,,1735,90
,,1714,70
,,1729,50
,,1785,30
"5LHI","A",3288,100
,,1522,95
,,1604,90
,,1598,70
,,1599,50
,,1646,30
,"B",1354,100
,,1691,95
,,1735,90
,,1714,70
,,1729,50
,,1785,30
"5LHG","A",3288,100
,,1522,95
,,1604,90
,,1598,70
,,1599,50
,,1646,30
,"B",1354,100
,,1691,95
,,1735,90
,,1714,70
,,1729,50
,,1785,30
"5LHD","A",4202,100
,"B",4859,95
,"C",5078,90
,"D",1653,70
,,1626,50
,,694,30
"5LHB","A",1690,100
,,1327,95
,,1281,90
,,1382,70
,,1339,50
,,1381,30
"5LHC","A",100669,100
,"B",10271,95
,,10549,90
,,9209,70
,,9573,50
,,9185,30
"5LHP","A",5909,100
,,7175,95
,,7138,90
,,276,70
,,304,50
,,4,30
,"B",16258,100
,,18194,95
,,17771,90
,,2699,70
,,2,50
,,2,30
"5LI1","A",6490,100
,,5462,95
,,5328,90
,,5314,70
,,2561,50
,,307,30
,"B",61067,100
,,39266,95
,,47882,90
,,52984,70
,,42175,50
,,25513,30
"5LHQ","A",5909,100
,,7175,95
,,7138,90
,,276,70
,,304,50
,,4,30
,"B",16258,100
,,18194,95
,,17771,90
,,2699,70
,,2,50
,,2,30
"5LHN","A",5909,100
,,7175,95
,,7138,90
,,276,70
,,304,50
,,4,30
,"B",16258,100
,,18194,95
,,17771,90
,,2699,70
,,2,50
,,2,30
"5LHJ","A",39780,100
,,33905,95
,,23810,90
,,28747,70
,,20103,50
,,21349,30
"5LFV","A",30882,100
,"B",34819,95
,,33609,90
,,24827,70
