Identifier,Polymer EntityData,,,
Entry ID,Asym ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
,,9422,70
,,9027,50
,,8756,30
,"B",6348,100
,,4715,95
,,4849,90
,,4564,70
,,4473,50
,,4461,30
"4D3U","A",96206,100
,,439,95
,,470,90
,,490,70
,,478,50
,,441,30
"4D3T","A",448,100
,,439,95
,,470,90
,,490,70
,,478,50
,,441,30
"4D4D","A",6028,100
,"B",3827,95
,,4224,90
,,4045,70
,,3840,50
,,3105,30
"4CSD","A",30797,100
,"B",7432,95
,,7028,90
,,6602,70
,,6274,50
,,6003,30
"4D4C","A",6028,100
,"B",3827,95
,,4224,90
,,4045,70
,,3840,50
,,3105,30
"4D4B","A",6028,100
,"B",3827,95
,,4224,90
,,4045,70
,,3840,50
,,3105,30
"4D4A","A",6028,100
,"B",3827,95
,,4224,90
,,4045,70
,,3840,50
,,3105,30
"4D2J","A",26827,100
,,6056,95
,,6020,90
,,5450,70
,,623,50
,,559,30
"4CQI","A",62898,100
,,42285,95
,,44349,90
,,46283,70
,,50036,50
,,38863,30
"4D2H","A",91171,100
,"B",55883,95
,"C",70180,90
,"D",55049,70
,"E",47097,50
,"F",26584,30
,"G"
,"H"
"4CQG","A",37132,100
,,27880,95
,,1326,90
,,1412,70
,,1365,50
,,1373,30
"4CQF","A",1327,100
,"B",1232,95
,"C",1287,90
,"D",1357,70
,,1353,50
,,1392,30
"4D2D","A",2540,100
,,1866,95
,,1905,90
,,1942,70
,,1589,50
,,1042,30
,"B"
"4CQC","A",70490,100
,"B",10265,95
,,11180,90
,,8957,70
,,10014,50
,,8618,30
"4D2C","A",2540,100
,,1866,95
,,1905,90
,,1942,70
,,1589,50
,,1042,30
"4D33","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CQR","A",19497,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4D32","A",107,100
,"B",43,95
,,46,90
,,59,70
,,36,50
,,54,30
"4CQQ","A",19497,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4D31","A",107,100
,"B",43,95
,,46,90
,,59,70
,,36,50
,,54,30
"4CQP","A",19497,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4D30","A",107,100
,"B",43,95
,,46,90
,,59,70
,,36,50
,,54,30
"4CR0","A",103665,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4D2N","A",106126,100
,"B",655,95
,"C",198,90
,"D",194,70
,,209,50
,,218,30
"4CQM","A",17895,100
,"E",14203,95
,"H",14214,90
,"I",12953,70
,"L",12585,50
,"M",13,30
,"P"
,"B",38418,100
,"C",35295,95
,"F",32053,90
,"G",19898,70
,"J",26860,50
,"K",13,30
,"N"
,"O"
,"D",17895,100
,,14203,95
,,14214,90
,,12953,70
,,12585,50
,,13,30
"4CQK","A",8204,100
,"B",9326,95
,"C",6947,90
,"D",5775,70
,"E",4756,50
,"F",2513,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
,"M"
,"N"
"4D2Z","A",107,100
,"B",43,95
,,46,90
,,59,70
,,36,50
,,54,30
"4CQZ","A",83245,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4D2Y","A",107,100
,"B",43,95
,,46,90
,,59,70
,,36,50
,,54,30
"4CQY","A",13916,100
,"C",4763,95
,"E",522,90
,,506,70
,,267,50
,,74,30
,"B",3289,100
,"D",499,95
,"F",528,90
,,216,70
,,60,50
,,78,30
"4D39","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CQX","A",13916,100
,"C",4763,95
,"E",522,90
,,506,70
,,267,50
,,74,30
,"B",3289,100
,"D",499,95
,"F",528,90
,,216,70
,,60,50
,,78,30
"4CR9","A",1541,100
,,384,95
,,404,90
,,414,70
,,364,50
,,4,30
"4D38","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CQW","A",13916,100
,"C",4763,95
,"E",522,90
,,506,70
,,267,50
,,74,30
,"B",3289,100
,"D",499,95
,"F",528,90
,,216,70
,,60,50
,,78,30
"4D37","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CQV","A",13916,100
,"C",4763,95
,"E",522,90
,,506,70
,,267,50
,,74,30
,"B",3289,100
,"D",499,95
,"F",528,90
,,216,70
,,60,50
,,78,30
"4D36","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CQU","A",10794,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4D35","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CR5","A",1541,100
,,384,95
,,404,90
,,414,70
,,364,50
,,4,30
"4D34","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CQS","A",10794,100
,,654,95
,,522,90
,,506,70
,,267,50
,,74,30
,"B",682,100
,,499,95
,,528,90
,,216,70
,,60,50
,,78,30
"4CRC","A",37142,100
,,384,95
,,404,90
,,414,70
,,364,50
,,4,30
"4D3B","A",107,100
,"B",43,95
,,46,90
,,59,70
,,36,50
,,54,30
"4CRB","A",1541,100
,,384,95
,,404,90
,,414,70
,,364,50
,,4,30
"4D3A","A",247,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CRA","A",1541,100
,,384,95
,,404,90
,,414,70
,,364,50
,,4,30
"4D1I","A",4717,100
,"B",5265,95
,"C",5256,90
,"D",5459,70
,"E",3783,50
,"F",3741,30
,"G"
,"H"
"4D1G","A",35384,100
,"B",14947,95
,"C",12165,90
,"D",12809,70
,"E",12099,50
,"F",8550,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
"4D1F","A",35384,100
,"B",14947,95
,"C",12165,90
,"D",12809,70
,"E",12099,50
,"F",8550,30
,"G"
,"H"
,"I"
,"J"
,"K"
,"L"
"4CPB","A",1230,100
,"B",1523,95
,"C",1562,90
,,1608,70
,,1587,50
,,1634,30
,"D",1230,100
,,1523,95
,,1562,90
,,1608,70
,,1587,50
,,1634,30
"4D1P","A",585,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4D1O","A",585,100
,"B",182,95
,,189,90
,,217,70
,,36,50
,,54,30
"4CPO","A",20091,100
,"B",7918,95
,,8223,90
,,6253,70
,,5699,50
,,5516,30
"4CPN","A",22051,100
,"B",7918,95
,,8223,90
,,6253,70
,,5699,50
,,5516,30
"4D1N","A",341,100
,"B",43,95
,"C",46,90
,"D",59,70
,,36,50
,,54,30
"4CPM","A",22051,100
,"B",7918,95
,,8223,90
,,6253,70
,,5699,50
,,5516,30
"4CPL","A",22051,100
,"B",7918,95
,,8223,90
,,6253,70
,,5699,50
,,5516,30
"4D1J","A",4717,100
,"B",5265,95
,"C",5256,90
,"D",5459,70
,"E",3783,50
,"F",3741,30
,"G"
,"H"
"4CPY","A",20091,100
,"B",7918,95
,,8223,90
,,6253,70
,,5699,50
,,5516,30
"4CQ9","A",2173,100
,"B",1650,95
,,1736,90
,,1632,70
,,1573,50
,,393,30
"4CQ8","A",2173,100
,"B",1650,95
,,1736,90
,,1632,70
,,1573,50
,,393,30
"4CQ6","A",6315,100
,"B",7232,95
,"C",5856,90
,,5911,70
,,3757,50
,,3692,30
"4CQ5","A",28155,100
,"B",4532,95
,"C",4548,90
,"D",4198,70
,,4204,50
,,2366,30
"4D2B","A",2540,100
,,1866,95
,,1905,90
,,1942,70
,,1589,50
,,1042,30
"4CQA","A",2173,100
,"B",1650,95
,,1736,90
,,1632,70
,,1573,50
,,393,30
"4CPZ","A",20091,100
,"B",7918,95
,"C",8223,90
,"D",6253,70
,"E",5699,50
,"F",5516,30
,"G"
,"H"
"4COG","A",53344,100
,"B",44023,95
,"C",55928,90
,"D",36473,70
,,27044,50
,,9522,30
"4D0F","A",64548,100
,,9226,95
,,8568,90
,,5431,70
,,5130,50
,,4779,30
"4COF","A",37583,100
,"B",16012,95
,"C",2936,90
,"D",2308,70
,"E",2336,50
,,2380,30
"4D0E","A",19917,100
,,9226,95
,,8568,90
,,5431,70
,,5130,50
,,4779,30
"4D0C","A",7797,100
,,9081,95
,,5407,90
,,5462,70
,,5258,50
,,10,30
,"B",1552,100
,,1891,95
,,1912,90
,,1959,70
,,3,50
,,6,30
,"C",99011,100
,,56711,95
,,54560,90
,,63381,70
,,41848,50
,,29169,30
"4COC","A",88139,100
,"B",2285,95
,"C",2311,90
,,1972,70
,,1978,50
,,1974,30
"4D0P","A",64452,100
,,68494,95
,,35252,90
,,42929,70
,,31056,50
,,43126,30
"4CP1","A",15018,100
,,14794,95
,,14575,90
,,11939,70
,,13079,50
,,1434,30
"4COO","A",47411,100
,"B",8077,95
,,8111,90
,,7545,70
,,4851,50
,,4943,30
"4D0N","A",2406,100
,,693,95
,,746,90
,,773,70
,,266,50
,,12,30
,"B",106836,100
,,54110,95
,,63257,90
,,51108,70
,,40947,50
,,41285,30
"4COK","A",105096,100
,"B",62770,95
,,71056,90
,,15359,70
,,4016,50
,,1922,30
"4COI","A",7993,100
,"B",8857,95
,,8694,90
,,8404,70
,,7306,50
,,7019,30
"4CP9","A",1230,100
,,1523,95
,,1562,90
,,1608,70
,,1587,50
,,1634,30
,"B",1230,100
,"C",1523,95
,"D",1562,90
,,1608,70
,,1587,50
,,1634,30
"4D0X","A",1069,100
,,425,95
,,432,90
,,451,70
,,288,50
,,5,30
"4COX","A",8693,100
,"B",836,95
,"C",880,90
,"D",834,70
,,450,50
,,482,30
"4COW","A",8848,100
,,9634,95
,,11185,90
,,3797,70
,,3906,50
,,1434,30
"4D0W","A",1069,100
,,425,95
,,432,90
,,451,70
,,288,50
,,5,30
"4COV","A",8848,100
,,9634,95
,,11185,90
,,3797,70
,,3906,50
,,1434,30
"4D0V","A",94069,100
,"B",14947,95
,"C",12165,90
,"D",12809,70
,,12099,50
,,8550,30
"4COU","A",8848,100
,,9634,95
,,11185,90
,,3797,70
,,3906,50
,,1434,30
"4D0U","A",80869,100
,"B",14947,95
,"C",12165,90
,"D",12809,70
,,12099,50
,,8550,30
"4D0T","A",5465,100
,"B",4704,95
,"C",3367,90
,"D",3376,70
,"E",3210,50
,"F",2521,30
,"G"
,"H"
"4COT","A",100564,100
,,14610,95
,,13185,90
,,10376,70
,,6583,50
,,6460,30
"4D0Q","A",42916,100
,,53152,95
,,48396,90
,,33170,70
,,49841,50
,,27408,30
"4CP2","A",15018,100
,,14794,95
,,14575,90
,,11939,70
,,13079,50
,,1434,30
"4COQ","A",21268,100
,"B",19253,95
,,18897,90
,,17919,70
,,5070,50
,,9,30
"4COZ","A",8848,100
,,9634,95
,,11185,90
,,3797,70
,,3906,50
,,1434,30
"4D0Z","A",5465,100
,"B",4704,95
,"C",3367,90
,"D",3376,70
,"E",3210,50
,"F",2521,30
,"G"
,"H"
"4COY","A",8848,100
,,9634,95
,,11185,90
,,3797,70
,,3906,50
,,1434,30
"4D0Y","A",16994,100
,"B",16049,95
,,19648,90
,,18607,70
,,17164,50
,,12838,30
"4CNG","A",39771,100
,"B",26393,95
,,25144,90
,,29647,70
,,25261,50
,,17990,30
"4CNF","A",39771,100
,"B",26393,95
,,25144,90
,,29647,70
,,25261,50
,,17990,30
"4CNC","A",23538,100
,"B",31520,95
,,28927,90
,,23390,70
,,20829,50
,,2584,30
"4CNB","A",19947,100
,"B",18373,95
,,16029,90
,,19566,70
,,17950,50
,,13381,30
"4D00","A",21410,100
,"C",1292,95
,"E",1169,90
,,1242,70
,,370,50
,,74,30
,"B",2518,100
,"D",1170,95
,"F",1182,90
,,363,70
,,60,50
,,78,30
"4CNM","A",23538,100
,,31520,95
,,28927,90
,,23390,70
,,20829,50
,,2584,30
"4CNL","A",87792,100
,,76580,95
,,70714,90
,,53516,70
,,38267,50
,,32067,30
"4CNK","A",29123,100
,"B",33416,95
,,31369,90
,,23849,70
,,23827,50
,,10520,30
"4CNI","A",105364,100
,"E",63028,95
,,50335,90
,,1,70
,,1,50
,,1,30
,"B",105365,100
,"F",63029,95
,,1,90
,,2,70
,,1,50
,,1,30
,"C",4657,100
,"D",3973,95
,,4084,90
,,4042,70
,,3915,50
,,3674,30
"4CO8","A",55369,100
,,48275,95
,,35014,90
,,43663,70
,,37463,50
,,26221,30
"4CNV","A",92724,100
,,4462,95
,,4481,90
,,6,70
,,5,50
,,9,30
"4D07","A",7236,100
,,1036,95
,,1069,90
,,1096,70
,,968,50
,,818,30
,"B",96800,100
,,70169,95
,,41171,90
,,54812,70
,,39349,50
,,31749,30
"4D06","A",12844,100
,"B",9922,95
,"C",11030,90
,"D",9188,70
,"E",10166,50
,"F",8547,30
"4CNT","A",18005,100
,"B",20388,95
,"C",16342,90
,"D",2247,70
,,1528,50
,,1600,30
"4D05","A",48207,100
,"B",72103,95
,,52011,90
,,35270,70
,,51050,50
,,43813,30
"4CNS","A",63220,100
,"B",77719,95
,"C",56770,90
,"D",62997,70
,,15626,50
,,1903,30
"4CO4","A",3924,100
,"B",5004,95
,"C",5018,90
,,4521,70
,,1188,50
,,796,30
"4D02","A",14761,100
,,15433,95
,,15227,90
,,17897,70
,,17696,50
,,13341,30
"4D01","A",14263,100
,,13906,95
,,11619,90
,,13261,70
,,12766,50
,,1988,30
"4CNY","A",3924,100
,,5004,95
,,5018,90
,,4521,70
,,1188,50
,,796,30
"4CMF","A",23330,100
,,23700,95
,,23364,90
,,6286,70
,,5249,50
,,3288,30
"4CMB","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CMA","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CMN","A",48724,100
,,57031,95
,,39665,90
,,55280,70
,,47258,50
,,14281,30
"4CMM","A",23749,100
,,6540,95
,,4544,90
,,2917,70
,,2629,50
,,2623,30
,"B",14513,100
,,5676,95
,,5203,90
,,5690,70
,,5853,50
,,5748,30
"4CML","A",14098,100
,,9910,95
,,9470,90
,,9460,70
,,10026,50
,,5093,30
"4CMK","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CMI","A",284,100
,"D",366,95
,,386,90
,,399,70
,,378,50
,,13,30
,"B",284,100
,"C",366,95
,,386,90
,,399,70
,,378,50
,,13,30
"4CMG","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CMQ","A",3749,100
,"B",849,95
,,893,90
,,961,70
,,971,50
,,979,30
"4CMP","A",3749,100
,"B",849,95
,,893,90
,,961,70
,,971,50
,,979,30
"4CMX","A",7880,100
,"B",6608,95
,,5969,90
,,5912,70
,,5427,50
,,5293,30
"4CN9","A",19947,100
,"B",18373,95
,,16029,90
,,19566,70
,,17950,50
,,13381,30
"4CMW","A",7880,100
,"B",6608,95
,,5969,90
,,5912,70
,,5427,50
,,5293,30
"4CN8","A",19947,100
,,18373,95
,,16029,90
,,19566,70
,,17950,50
,,13381,30
"4CLD","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CLB","A",9,100
,,21,95
,,21,90
,,22,70
,,44,50
,,51,30
"4CLL","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLK","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLH","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CLF","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLU","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CM6","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CLT","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLS","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CM4","A",284,100
,,366,95
,,386,90
,,399,70
,,378,50
,,13,30
,"B",284,100
,"C",366,95
,"D",386,90
,,399,70
,,378,50
,,13,30
"4CM3","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CM2","A",87474,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLP","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CM1","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CLO","A",284,100
,"D",366,95
,,386,90
,,399,70
,,378,50
,,13,30
,"B",284,100
,"C",366,95
,,386,90
,,399,70
,,378,50
,,13,30
"4CLZ","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLY","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CLX","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CM9","A",284,100
,"B",366,95
,"C",386,90
,,399,70
,,378,50
,,13,30
,"D",284,100
,,366,95
,,386,90
,,399,70
,,378,50
,,13,30
"4CM8","A",284,100
,"C",366,95
,"D",386,90
,,399,70
,,378,50
,,13,30
,"B",284,100
,,366,95
,,386,90
,,399,70
,,378,50
,,13,30
"4CLW","A",1270,100
,,1402,95
,,1435,90
,,1518,70
,,1486,50
,,1525,30
"4CM7","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CLV","A",66464,100
,"B",55840,95
,,70139,90
,,24158,70
,,24614,50
,,20951,30
"4CL3","A",20526,100
,"B",5773,95
,,6639,90
,,6122,70
,,1835,50
,,245,30
"4CKR","A",2898,100
,,1471,95
,,1482,90
,,1526,70
,,1423,50
,,1486,30
"4CL2","A",10132,100
,,5568,95
,,5283,90
,,5367,70
,,5123,50
,,1448,30
"4CL1","A",101640,100
,"B",39678,95
,"C",49527,90
,"D",13575,70
,,10332,50
,,9994,30
"4CKM","A",50012,100
,"B",77443,95
,"C",53810,90
,,62809,70
,,35564,50
,,43384,30
"4CKY","A",1569,100
,,1710,95
,,1690,90
,,1721,70
,,927,50
,,802,30
"4CL9","A",9,100
,,21,95
,,21,90
,,22,70
,,44,50
,,51,30
"4CKX","A",31936,100
,,1710,95
,,1690,90
,,1721,70
,,927,50
,,802,30
"4CL8","A",284,100
,"B",366,95
,"C",386,90
,"D",399,70
,,378,50
,,13,30
"4CKW","A",94949,100
,,1710,95
,,1690,90
,,1721,70
,,927,50
,,802,30
,"B",31936,100
,"C",1710,95
,"D",1690,90
,,1721,70
,,927,50
,,802,30
"4CKV","A",4601,100
,,5602,95
,,5399,90
,,4934,70
,,5022,50
,,4797,30
"4CL7","A",4601,100
,"B",5602,95
,"C",5399,90
,"D",4934,70
,,5022,50
,,4797,30
"4CJK","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJF","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJE","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJS","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CK4","A",13606,100
,"B",388,95
,,406,90
,,412,70
,,393,50
,,416,30
"4CJR","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CK3","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJQ","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CK2","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CK1","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJP","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJM","A",57941,100
,"B",68930,95
,"C",46134,90
,"D",48268,70
,,49275,50
,,40260,30
"4CJL","A",342,100
,,184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJX","A",43005,100
,"B",51608,95
,,72528,90
,,49932,70
,,26474,50
,,988,30
"4CJW","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJV","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJU","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CJT","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CIB","A",13633,100
,,11585,95
,,7224,90
,,5838,70
,,5980,50
,,4207,30
"4CIA","A",13633,100
,,11585,95
,,7224,90
,,5838,70
,,5980,50
,,4207,30
"4CHZ","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CIG","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CIF","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
"4CIE","A",342,100
,"B",184,95
,,191,90
,,215,70
,,243,50
,,264,30
